ID	IslandID	PartID	ZoneID	Zone	Number	IndexName_1	Featured	SpokenName_1	PhoneticName_1	Speaker_1	SpeakerID_1	Start_1	End_1	IndexName_2	SpokenName_2	PhoneticName_2	Speaker_2	SpeakerID_2	Start_2	End_2	IndexName_3	SpokenName_3	PhoneticName_3	Speaker_3	SpeakerID_3	Start_3	End_3	CommonName_1	UnspokenName_1	ExtendedName_1	ExtendedName_2	VariantName_1	MisspelledName_1	Note_Speech	Note_Spelling	Note_Name	Note_Place	Group_1	GroupID_1	Group_2	GroupID_2	Transliteration	Addenda_Zone	SeeType	SeeText	SeeZone_1	SeeZoneID_1	SeeName_1	SeeNameID_1	SeeID_1	SeeZone_2	SeeZoneID_2	SeeName_2	SeeNameID_2	SeeID_2	SeeZone_3	SeeZoneID_3	SeeName_3	SeeNameID_3	SeeID_3	SeeZone_4	SeeZoneID_4	SeeName_4	SeeNameID_4	SeeID_4	KindPrefix_1	Kind_1	KindID_1	KindPlural_1	KindName_1	Super_1	Super_1.a	Super_1.1	KindPrefix_2	Kind_2	KindID_2	KindPlural_2	KindName_2	Super_2	Super_2.a	Kind_3	KindID_3	KindPlural_3	KindName_3	Super_3	Super_3.a	Kind_4	KindID_4	KindPlural_4	KindName_4	Super_4	Super_4.a	Kind_5	KindID_5	KindPlural_5	KindName_5	Kind_6	KindID_6	KindPlural_6	KindName_6	Kind_7	KindID_7	KindPlural_7	KindName_7
pn_zo_83-15			zo_83	Cape Colville	15	Te Wharakai-atua		Te Wharakai-atua	te WHArakai-Atua	Huhurere Tukukino	sp_38	39.48	41.23															Cape Colville																																							cape	fe_39		Cape Colville																																		
pn_zo_83-16			zo_83	Cape Colville	16	Umangawhā		Umangawhā	Umanga-WHĀ	Huhurere Tukukino	sp_38	42.09	43.31															Coleville Bay																																							bay	fe_15		Coleville Bay																																		
pn_zo_83-17			zo_83	Cape Colville	17	Waiāro		Waiāro	WAI-Āro	Huhurere Tukukino	sp_38	44.57	45.57																																																						stream	fe_268		Waiāro Stream																																		
pn_zo_83-18			zo_83	Cape Colville	18	Waikawau		Waikawau	wai-kaWAU	Huhurere Tukukino	sp_38	46.53	47.57																																																						river	fe_231		Waikawau River					bay	fe_15		Waikawau Bay			locality	fe_154		Waikawau																				
pn_zo_83-19			zo_83	Cape Colville	19	Whanake		Whanake	WHAnake	Huhurere Tukukino	sp_38	48.36	49.26																																																						point	fe_203		Whanake Point																																		
pn_zo_84-0			zo_84	Coromandel	0	Intro		Zone 84: Coromandel		Hugh Young	sp_37	0.27	2.28															Zone 84: Coromandel																																																																												
pn_zo_84-1			zo_84	Coromandel	1	Āhīmia		Āhīmia	ā-HĪmia	Huhurere Tukukino	sp_38	3.65	4.74																																																						locality	fe_154		Āhīmia																																		
pn_zo_84-2			zo_84	Coromandel	2	Awakanae		Awakanae	Awa-kaNAE	Huhurere Tukukino	sp_38	5.59	6.83	Awa Anae															Awa Anae				Awa Anae																																		stream	fe_268		Awakanae Stream																																		
pn_zo_84-3			zo_84	Coromandel	3	Hauturu		Hauturu	HAU-TUru	Huhurere Tukukino	sp_38	7.79	8.81																																																						peak	fe_197		Hauturu																																		
pn_zo_84-4			zo_84	Coromandel	4	Hikutawatawa		Hikutawatawa	HIku-TAwa·TAwa	Huhurere Tukukino	sp_38	9.89	11.28																																																						peak	fe_197		Hikutawatawa					stream	fe_268		Hikutawatawa Stream																										
pn_zo_84-5			zo_84	Coromandel	5	Horomanga		Horomanga	HOromanga	Huhurere Tukukino	sp_38	12.39	13.41																																																						peak	fe_197		Horomanga																																		
pn_zo_84-6			zo_84	Coromandel	6	Kāpanga		Kāpanga	KĀ-PAnga	Huhurere Tukukino	sp_38	14.41	15.40	Kopanga														Coromandel	Kopanga				Kopanga																																		town	fe_282		Coromandel																																		
pn_zo_84-7			zo_84	Coromandel	7	Keretā		Keretā	KEre-TĀ	Huhurere Tukukino	sp_38	16.22	17.25																																																						hill	fe_122		Keretā																																		
pn_zo_84-8			zo_84	Coromandel	8	Kikowhakarere		Kikowhakarere	KIko-whaka·Rere	Huhurere Tukukino	sp_38	18.11	19.61																																																						bay	fe_15		Kikowhakarere Bay					locality	fe_154		Kikowhakarere			locality	fe_154		Kikowhakarere Bay																				
pn_zo_84-9			zo_84	Coromandel	9	Kiritā		Kiritā	KIri-TĀ	Huhurere Tukukino	sp_38	20.56	21.60																																																						bay	fe_15		Kiritā Bay																																		
pn_zo_84-10			zo_84	Coromandel	10	Kōpūtauaki		Kōpūtauaki	KŌpū-TAUaki	Huhurere Tukukino	sp_38	22.91	24.37																																																						bay	fe_15		Kōpūtauaki Bay					locality	fe_154		Kōpūtauaki																										
pn_zo_84-11			zo_84	Coromandel	11	Manaia		Manaia	maNAIa	Huhurere Tukukino	sp_38	25.24	26.18																																																						harbour	fe_115		Manaia Harbour					marae	fe_156		Manaia Marae			locality	fe_154		Manaia																				
pn_zo_84-12			zo_84	Coromandel	12	Mātakitaki		Mātakitaki	MĀtakitaki	Huhurere Tukukino	sp_38	27.63	28.95																																																						locality	fe_154		Mātakitaki																																		
pn_zo_84-13			zo_84	Coromandel	13	Motukāhaua		Motukāhaua	MOtu-KĀ-HAUa	Huhurere Tukukino	sp_38	29.51	30.98															Happy Jack Islands																																							islands	fe_134	1	Happy Jack Islands																																		
pn_zo_84-14			zo_84	Coromandel	14	Motukāramarama		Motukāramarama	MOtu-KĀ-RAma·rama	Huhurere Tukukino	sp_38	33.19	34.94															Bush Island																																							island	fe_134		Bush Island																																		
pn_zo_84-15			zo_84	Coromandel	15	Motukawau		Motukawau	MOtu-kaWAU	Huhurere Tukukino	sp_38	36.73	38.00																																																						islands	fe_134	1	Motukawau Islands																																		
pn_zo_84-16			zo_84	Coromandel	16	Motukōpake		Motukōpake	MOtu-KŌpake	Huhurere Tukukino	sp_38	39.57	40.97																																																						island	fe_134		Motukōpake Island																																		
pn_zo_84-17			zo_84	Coromandel	17	Motuōkino		Motuōkino	MOtu-ō-KIno	Huhurere Tukukino	sp_38	43.09	44.65															Shag Rock																																							rock	fe_236		Shag Rock																																		
pn_zo_84-18			zo_84	Coromandel	18	Motuoruhi		Motuoruhi	MOtu-o-RUhi	Huhurere Tukukino	sp_38	45.95	47.56															Goat Island																																							island	fe_134		Goat Island																																		
pn_zo_84-19			zo_84	Coromandel	19	Motupuōhūkuao		Motupuōhūkuao	MOtu-PUŌhū-KUao	Huhurere Tukukino	sp_38	49.32	51.78															Turkey Island																																							island	fe_134		Turkey Island																																		
pn_zo_84-20			zo_84	Coromandel	20	Moturua		Moturua	MOtu-RUA	Huhurere Tukukino	sp_38	53.22	54.59															a Rabbit Island									a Rabbit Island	Rabbit Islands	gr_0-26																												island	fe_134		Moturua Island																																		
pn_zo_84-21			zo_84	Coromandel	21	Motutāpere		Motutāpere	MOtu-TĀpere	Huhurere Tukukino	sp_38	55.26	56.79																																																						island	fe_134		Motutāpere Island																																		
pn_zo_84-22			zo_84	Coromandel	22	Motutere		Motutere	MOtu-TEre	Huhurere Tukukino	sp_38	58.09	59.43															Castle Rock																																							rock	fe_236		Castle Rock																																		
pn_zo_84-23			zo_84	Coromandel	23	Motuwīnukenuke		Motuwīnukenuke	MOtu-WĪ-NUke·nuke	Huhurere Tukukino	sp_38	60.81	62.89															a Rabbit Island									a Rabbit Island	Rabbit Islands	gr_0-26																												island	fe_134		Motuwīnukenuke Island																																		
pn_zo_84-24			zo_84	Coromandel	24	Motuwī		Motuwī	MOtu-WĪ	Huhurere Tukukino	sp_38	64.56	65.74															Double Islands																																							islands	fe_134	1	Double Islands																																		
pn_zo_84-25			zo_84	Coromandel	25	Ngā Motukaraka		Ngā Motukaraka	ngā MOtu-KAraka	Huhurere Tukukino	sp_38	67.67	69.41															Three Kings islands																																							islands	fe_134	1	Three Kings islands																																		
pn_zo_84-26			zo_84	Coromandel	26	Ōamarū		Ōamarū	ō-AmaRŪ	Huhurere Tukukino	sp_38	70.46	72.09																																																						bay	fe_15		Ōamarū Bay					locality	fe_154		Ōamarū																										
pn_zo_84-27			zo_84	Coromandel	27	Ōmāwhiti		Ōmāwhiti	ō-MĀwhiti	Huhurere Tukukino	sp_38	74.16	75.47																																																						stream	fe_268		Ōmāwhiti Stream																																		
pn_zo_84-28			zo_84	Coromandel	28	Ōtakeao		Ōtakeao	ō-TAkeao	Huhurere Tukukino	sp_38	76.13	77.34																																																						stream	fe_268		Ōtakeao Stream																																		
pn_zo_84-29			zo_84	Coromandel	29	Papaaroha		Papaaroha	paPA·Aroha	Huhurere Tukukino	sp_38	78.40	79.60																																																						locality	fe_154		Papaaroha																																		
pn_zo_84-30			zo_84	Coromandel	30	Paraunahi		Paraunahi	paRAU-NAhi	Huhurere Tukukino	sp_38	80.92	81.94																																																						stream	fe_268		Paraunahi Stream																																		
pn_zo_84-31			zo_84	Coromandel	31	Rangipūkea		Rangipūkea	RAngi-PŪkea	Huhurere Tukukino	sp_38	83.06	84.35																																																						island	fe_134		Rangipūkea Island																																		
pn_zo_84-32			zo_84	Coromandel	32	Tauwhetarangi		Tauwhetarangi	TAU-WHEtarangi	Huhurere Tukukino	sp_38	86.04	87.26																																																						stream	fe_268		Tauwhetarangi Stream																																		
pn_zo_84-33			zo_84	Coromandel	33	Te Kōuma		Te Kōuma	te KŌuma	Huhurere Tukukino	sp_38	89.51	90.54																																																						harbour	fe_115		Te Kōuma Harbour					locality	fe_154		Te Kōuma																										
pn_zo_84-34			zo_84	Coromandel	34	Te Matā		Te Matā	te MAtā	Huhurere Tukukino	sp_38	91.51	92.58																																																						stream	fe_268		Te Matā Stream																																		
pn_zo_84-35			zo_84	Coromandel	35	Torehina																						Amodeo Bay	Torehina																																						bay	fe_15		Amodeo Bay																																		
pn_zo_84-36			zo_84	Coromandel	36	Waiaua		Waiaua	WAI-AUa	Huhurere Tukukino	sp_38	93.79	94.69																																																						river	fe_231		Waiaua River																																		
pn_zo_84-37			zo_84	Coromandel	37	Waiau		Waiau	WAI-AU	Huhurere Tukukino	sp_38	95.49	96.44																																																						stream	fe_268		Waiau Stream					pā site	fe_192		Waiau Pā Site			locality	fe_154		Waiau																				
pn_zo_84-38			zo_84	Coromandel	38	Waimate		Waimate	WAI-MAte	Huhurere Tukukino	sp_38	97.11	97.93																																																						island	fe_134		Waimate Island																																		
pn_zo_84-39			zo_84	Coromandel	39	Wairākau		Wairākau	WAI-RĀkau	Huhurere Tukukino	sp_38	99.44	100.90																																																						stream	fe_268		Wairākau Stream																																		
pn_zo_84-40			zo_84	Coromandel	40	Wairotoroto		Wairotoroto	WAI-ROto·roto	Huhurere Tukukino	sp_38	101.10	102.38																																																						stream	fe_268		Wairotoroto Stream																																		
pn_zo_84-41			zo_84	Coromandel	41	Waitete		Waitete	WAI-TEte	Huhurere Tukukino	sp_38	103.84	104.88																																																						bay	fe_15		Waitete Bay																																		
pn_zo_84-42			zo_84	Coromandel	42	Whakataratara		Whakataratara	whaka·TAratara	Huhurere Tukukino	sp_38	106.33	107.56																																																						mountain	fe_177		Mount Whakataratara																																		
pn_zo_84-43			zo_84	Coromandel	43	Whanganui		Whanganui	WHAnga-NUI	Huhurere Tukukino	sp_38	108.65	109.59																																																						island	fe_134		Whanganui Island																																		
pn_zo_84-44			zo_84	Coromandel	44	Wyuna																							Wyuna							Not a Maori word																															bay	fe_15		Wyuna Bay					locality	fe_154		Wyuna Bay																										
pn_zo_85-0			zo_85	Thames	0	Intro		Zone 85: Thames		Hugh Young	sp_37	1.15	3.23															Zone 85: Thames																																																																												
pn_zo_85-1			zo_85	Thames	1	Hape		Hape	HApe	Huhurere Tukukino	sp_38	5.09	5.72																																																						stream	fe_268		Hape Stream																																		
pn_zo_85-2			zo_85	Thames	2	Hauturu		Hauturu	HAU-TUru	Huhurere Tukukino	sp_38	6.87	7.87																																																						peak	fe_197		Hauturu																																		
pn_zo_85-3			zo_85	Thames	3	Horomanga		Horomanga	HOromanga	Huhurere Tukukino	sp_38	9.21	10.26																																																						peak	fe_197		Horomanga																																		
pn_zo_85-4			zo_85	Thames	4	Kaitarakihi		Kaitarakihi	KAI-TArakihi	Huhurere Tukukino	sp_38	11.49	12.76																																																						peak	fe_197		Kaitarakihi																																		
pn_zo_85-5			zo_85	Thames	5	Karaka		Karaka	KAraka	Huhurere Tukukino	sp_38	14.38	15.24																																																						stream	fe_268		Karaka Stream																																		
pn_zo_85-6			zo_85	Thames	6	Kauaeranga		Kauaeranga	KAUae-RAnga	Huhurere Tukukino	sp_38	16.14	17.38																								in Thames																														river	fe_231		Kauaeranga River					locality	fe_154		Kauaeranga																										
pn_zo_85-7			zo_85	Thames	7	Kirikiri		Kirikiri	KIri·kiri	Huhurere Tukukino	sp_38	18.60	19.63																																																						saddle	fe_241		Kirikiri Saddle																																		
pn_zo_85-8			zo_85	Thames	8	Kōpū		Kōpū	KŌpū	Huhurere Tukukino	sp_38	20.69	21.57																																																						locality	fe_154		Kōpū																																		
pn_zo_85-9			zo_85	Thames	9	Mātai Whetū		Mātai Whetū	MĀtai-WHEtū	Huhurere Tukukino	sp_38	22.37	23.80																																																						marae	fe_156		Mātai Whetū Marae	1																																	
pn_zo_85-10			zo_85	Thames	10	Motutāpere		Motutāpere	MOtu-TĀpere	Huhurere Tukukino	sp_38	24.38	25.80																																																						peak	fe_197		Motutāpere																																		
pn_zo_85-11			zo_85	Thames	11	Ngārimu		Ngārimu	NGĀrimu	Huhurere Tukukino	sp_38	26.66	27.75																																																						bay	fe_15		Ngārimu Bay					locality	fe_154		Ngārimu			locality	fe_154		Ngārimu Bay																				
pn_zo_85-12			zo_85	Thames	12	Otuturu		Otuturu	o-TUturu	Huhurere Tukukino	sp_38	28.45	29.61																																																						stream	fe_268		Otuturu Stream																																		
pn_zo_85-13			zo_85	Thames	13	Papakai		Papakai	PApa-KAI	Huhurere Tukukino	sp_38	30.46	31.47																																																						peak	fe_197		Papakai																																		
pn_zo_85-14			zo_85	Thames	14	Pārāwai		Pārāwai	PĀ-RĀ-WAI	Huhurere Tukukino	sp_38	32.35	33.37																																																						bay	fe_15		Pārāwai Bay																																		
pn_zo_85-15			zo_85	Thames	15	Pōhue		Pōhue	PŌhue	Huhurere Tukukino	sp_38	34.19	35.18																																																						stream	fe_268		Pōhue Stream																																		
pn_zo_85-16			zo_85	Thames	16	Puru		Puru	PUru	Huhurere Tukukino	sp_38	36.26	36.90																																																						creek	fe_71		Puru Creek					school	fe_243		Puru School																										
